,id_num,cc_num,cc_score,cc_name
11321,3066,58,5.5,서서울
11322,1067,15,7.0,금강
11323,3025,15,10.0,금강
11324,707,2,10.0,88
11325,707,87,10.0,여주신라
11326,4766,42,10.0,마에스트로
11327,2897,128,9.0,필로스
11328,4710,112,8.0,타이거
11329,3331,51,9.0,블루헤런
11330,3331,26,9.0,뉴스프링빌
11331,3861,87,10.0,여주신라
11332,5144,80,10.0,안성베네스트
11333,5021,122,9.0,포천아도니스
11334,4407,51,4.0,블루헤런
11335,5021,96,9.0,이포
11336,4341,37,9.5,루나힐스안성
11337,5128,107,10.0,캐슬파인
11338,1028,68,8.5,스카이밸리
11339,2949,51,8.0,블루헤런
11340,3950,119,10.0,포레스트힐
11341,2292,122,10.0,포천아도니스
11342,3947,10,10.0,골프존카운티안성H
11343,729,14,10.0,글렌로스(P9)
11344,2671,15,8.5,금강
11345,3052,122,7.5,포천아도니스
11346,2761,40,7.5,리앤리
11347,816,113,10.0,태광
11348,223,129,7.0,한림광릉
11349,3275,15,10.0,금강
11350,3754,129,8.0,한림광릉
11351,2949,32,9.5,레이크사이드
11352,3021,93,9.5,은화삼
11353,1612,16,10.0,기흥
11354,1612,51,9.0,블루헤런
11355,1612,68,9.0,스카이밸리
11356,3635,1,8.0,360도
11357,1330,51,7.5,블루헤런
11358,4935,120,10.0,포레스트힐(P6)
11359,5040,77,8.0,아시아나
11360,2963,51,10.0,블루헤런
11361,645,107,5.5,캐슬파인
11362,2774,66,10.0,수원
11363,3100,84,10.0,양평TPC
11364,2892,14,8.5,글렌로스(P9)
11365,2527,44,10.0,몽베르
11366,5967,107,10.0,캐슬파인
11367,1146,91,3.5,용인
11368,2206,2,10.0,88
11369,4683,85,8.5,에덴블루
11370,1874,53,7.0,비에이비스타퍼블릭
11371,432,112,10.0,타이거
11372,2411,112,3.5,타이거
11373,3096,16,10.0,기흥
11374,5967,32,8.0,레이크사이드
11375,5027,51,10.0,블루헤런
11376,5027,32,9.5,레이크사이드
11377,243,93,10.0,은화삼
11378,5411,84,9.0,양평TPC
11379,2088,68,10.0,스카이밸리
11380,2088,68,10.0,스카이밸리
11381,4578,96,10.0,이포
11382,599,107,10.0,캐슬파인
11383,4898,15,10.0,금강
11384,2094,80,9.5,안성베네스트
11385,3857,2,10.0,88
11386,2729,68,10.0,스카이밸리
11387,5950,66,7.0,수원
11388,2502,119,10.0,포레스트힐
11389,5342,93,10.0,은화삼
11390,5342,93,9.0,은화삼
11391,1117,24,8.5,뉴서울
11392,3,10,9.5,골프존카운티안성H
11393,3,79,9.0,안성
11394,4250,1,10.0,360도
11395,4558,27,8.5,뉴코리아
11396,1287,66,9.0,수원
11397,1287,2,10.0,88
11398,3813,107,9.0,캐슬파인
11399,2088,68,10.0,스카이밸리
11400,388,58,10.0,서서울
11401,1913,68,9.5,스카이밸리
11402,892,26,7.5,뉴스프링빌
11403,4645,72,10.0,써닝포인트
11404,2084,84,7.0,양평TPC
11405,5005,40,10.0,리앤리
11406,2290,61,10.0,세라지오
11407,4977,73,7.0,썬힐
11408,3501,1,10.0,360도
11409,5052,126,9.5,프리스틴밸리
11410,2548,24,9.0,뉴서울
11411,2149,9,10.0,골드
11412,1748,1,9.0,360도
11413,3540,129,7.0,한림광릉
11414,1748,122,9.0,포천아도니스
11415,4538,15,8.5,금강
11416,4641,60,9.0,서원힐스
11417,4261,112,10.0,타이거
11418,4708,9,10.0,골드
11419,4140,64,9.0,솔모로
11420,4667,113,10.0,태광
11421,4667,15,10.0,금강
11422,4172,51,9.0,블루헤런
11423,3409,73,10.0,썬힐
11424,5208,113,9.0,태광
11425,3215,112,7.5,타이거
11426,439,93,10.0,은화삼
11427,2827,113,10.0,태광
11428,335,66,10.0,수원
11429,5928,66,10.0,수원
11430,4002,14,10.0,글렌로스(P9)
11431,2717,131,6.0,한성
11432,2884,15,8.5,금강
11433,4319,87,10.0,여주신라
11434,4319,1,10.0,360도
11435,950,53,9.0,비에이비스타퍼블릭
11436,4148,125,8.0,푸른솔포천
11437,2640,93,10.0,은화삼
11438,2083,80,10.0,안성베네스트
11439,4363,64,10.0,솔모로
11440,373,80,10.0,안성베네스트
11441,5548,9,6.0,골드
11442,5063,75,9.5,아리지
11443,4848,82,10.0,양주
11444,2764,135,7.5,해솔리아
11445,2667,64,9.5,솔모로
11446,1952,132,10.0,한양
11447,1584,113,10.0,태광
11448,4368,129,8.5,한림광릉
11449,4368,79,9.0,안성
11450,3973,129,5.5,한림광릉
11451,3943,93,8.0,은화삼
11452,76,68,10.0,스카이밸리
11453,1105,2,7.0,88
11454,4549,16,9.5,기흥
11455,2153,68,10.0,스카이밸리
11456,4302,68,10.0,스카이밸리
11457,5300,66,8.0,수원
11458,1788,117,8.0,파주
11459,781,44,9.0,몽베르
11460,707,66,10.0,수원
11461,707,77,10.0,아시아나
11462,2841,82,7.0,양주
11463,1062,32,10.0,레이크사이드
11464,4057,68,8.0,스카이밸리
11465,3409,102,10.0,중부
11466,4935,120,8.5,포레스트힐(P6)
11467,2028,112,9.0,타이거
11468,4217,87,5.0,여주신라
11469,2017,79,9.0,안성
11470,2017,79,9.0,안성
11471,5318,51,10.0,블루헤런
11472,1770,37,9.0,루나힐스안성
11473,1400,84,8.5,양평TPC
11474,4641,93,10.0,은화삼
11475,4705,3,8.0,H1 CLUB(구 덕평)
11476,1333,66,8.5,수원
11477,366,51,6.5,블루헤런
11478,4536,91,4.5,용인
11479,1514,37,8.5,루나힐스안성
11480,3595,120,10.0,포레스트힐(P6)
11481,3595,120,10.0,포레스트힐(P6)
11482,3595,120,10.0,포레스트힐(P6)
11483,2688,58,5.5,서서울
11484,4646,2,9.0,88
11485,3991,77,8.0,아시아나
11486,2560,80,9.0,안성베네스트
11487,1091,32,8.5,레이크사이드
11488,6073,52,8.5,비에이비스타
11489,1318,118,10.0,페럼
11490,3508,82,8.0,양주
11491,1244,79,7.5,안성
11492,3472,122,10.0,포천아도니스
11493,5144,80,7.0,안성베네스트
11494,3821,3,10.0,H1 CLUB(구 덕평)
11495,3821,113,10.0,태광
11496,3821,3,10.0,H1 CLUB(구 덕평)
11497,3821,78,10.0,아일랜드
11498,3821,82,10.0,양주
11499,4387,73,10.0,썬힐
11500,3821,113,10.0,태광
11501,3821,66,10.0,수원
11502,3580,84,8.0,양평TPC
11503,3580,40,8.0,리앤리
11504,4007,73,8.0,썬힐
11505,1939,84,9.0,양평TPC
11506,5698,107,4.5,캐슬파인
11507,816,106,7.5,캐슬렉스
11508,4344,52,8.5,비에이비스타
11509,3839,66,10.0,수원
11510,897,108,10.0,코리아
11511,233,87,8.5,여주신라
11512,5914,91,3.0,용인
11513,4946,107,10.0,캐슬파인
11514,3275,106,9.0,캐슬렉스
11515,4970,84,9.0,양평TPC
11516,5955,15,8.0,금강
11517,661,9,4.5,골드
11518,1600,68,10.0,스카이밸리
11519,2861,15,10.0,금강
11520,5451,113,7.0,태광
11521,5969,64,10.0,솔모로
11522,4668,68,9.5,스카이밸리
11523,1177,119,7.5,포레스트힐
11524,2088,68,10.0,스카이밸리
11525,1511,75,7.5,아리지
11526,4158,129,7.0,한림광릉
11527,2350,113,10.0,태광
11528,5040,125,4.0,푸른솔포천
11529,2663,80,8.5,안성베네스트
11530,3582,58,7.5,서서울
11531,3016,119,10.0,포레스트힐
11532,2239,96,10.0,이포
11533,3089,58,5.5,서서울
11534,932,44,8.0,몽베르
11535,3716,2,10.0,88
11536,5968,124,8.0,포천힐스
11537,3331,13,10.0,그린힐
11538,4715,9,10.0,골드
11539,4211,68,9.0,스카이밸리
11540,682,68,10.0,스카이밸리
11541,5072,72,9.0,써닝포인트
11542,5072,53,8.5,비에이비스타퍼블릭
11543,5072,24,8.5,뉴서울
11544,3576,129,7.0,한림광릉
11545,4149,37,10.0,루나힐스안성
11546,1477,15,9.0,금강
11547,2280,113,9.5,태광
11548,5430,120,10.0,포레스트힐(P6)
11549,3719,68,10.0,스카이밸리
11550,486,42,7.5,마에스트로
11551,1535,15,10.0,금강
11552,3220,15,7.0,금강
11553,1864,32,7.0,레이크사이드
11554,2366,113,10.0,태광
11555,4573,68,9.0,스카이밸리
11556,1875,112,10.0,타이거
11557,1865,96,10.0,이포
11558,1865,66,10.0,수원
11559,792,80,10.0,안성베네스트
11560,5642,24,10.0,뉴서울
11561,3465,87,10.0,여주신라
11562,993,64,9.0,솔모로
11563,4649,9,9.0,골드
11564,3066,73,9.5,썬힐
11565,3066,44,10.0,몽베르
11566,5172,75,10.0,아리지
11567,5042,91,9.5,용인
11568,2007,10,10.0,골프존카운티안성H
11569,3861,15,10.0,금강
11570,1381,15,9.0,금강
11571,1381,68,8.5,스카이밸리
11572,5059,112,10.0,타이거
11573,2527,58,5.0,서서울
11574,3270,58,4.0,서서울
11575,1952,132,10.0,한양
11576,1641,68,8.5,스카이밸리
11577,1601,132,10.0,한양
11578,5533,64,10.0,솔모로
11579,2352,14,10.0,글렌로스(P9)
11580,565,85,10.0,에덴블루
11581,4687,91,8.0,용인
11582,1674,37,10.0,루나힐스안성
11583,251,2,10.0,88
11584,251,135,5.5,해솔리아
11585,251,113,10.0,태광
11586,678,83,10.0,양지파인
11587,2756,32,8.0,레이크사이드
11588,251,2,10.0,88
11589,251,32,10.0,레이크사이드
11590,251,32,10.0,레이크사이드
11591,251,2,10.0,88
11592,5036,119,9.5,포레스트힐
11593,4121,24,6.0,뉴서울
11594,540,9,10.0,골드
11595,3857,93,10.0,은화삼
11596,3463,73,9.0,썬힐
11597,1496,120,10.0,포레스트힐(P6)
11598,5808,106,6.5,캐슬렉스
11599,5040,53,7.5,비에이비스타퍼블릭
11600,2650,16,10.0,기흥
11601,6028,84,10.0,양평TPC
11602,3407,2,8.5,88
11603,1530,113,6.5,태광
11604,4250,44,10.0,몽베르
11605,2917,66,10.0,수원
11606,2600,58,7.0,서서울
11607,674,42,8.0,마에스트로
11608,4121,15,6.5,금강
11609,3192,106,7.0,캐슬렉스
11610,3192,96,9.0,이포
11611,5247,32,10.0,레이크사이드
11612,5247,127,10.0,플라자용인
11613,4126,79,7.0,안성
11614,5829,84,10.0,양평TPC
11615,1214,73,2.0,썬힐
11616,3397,93,10.0,은화삼
11617,1330,80,10.0,안성베네스트
11618,2482,131,10.0,한성
11619,3479,117,8.5,파주
11620,5013,10,10.0,골프존카운티안성H
11621,746,108,10.0,코리아
11622,5968,124,8.5,포천힐스
11623,3481,32,9.5,레이크사이드
11624,5200,15,9.0,금강
11625,3879,66,10.0,수원
11626,5526,109,8.5,코리아(P9)
11627,5920,96,6.5,이포
11628,734,112,8.5,타이거
11629,1135,124,4.0,포천힐스
11630,5473,85,9.0,에덴블루
11631,2051,2,6.0,88
11632,3467,99,8.5,자유
11633,4421,9,7.5,골드
11634,4421,113,8.0,태광
11635,4870,75,5.0,아리지
11636,4456,84,7.5,양평TPC
11637,2255,75,10.0,아리지
11638,2717,86,6.0,여주
11639,5889,96,10.0,이포
11640,5081,108,10.0,코리아
11641,4652,107,9.5,캐슬파인
11642,5794,106,8.0,캐슬렉스
11643,2483,83,8.0,양지파인
11644,986,1,10.0,360도
11645,5794,44,8.0,몽베르
11646,3453,83,8.0,양지파인
11647,1588,15,8.0,금강
11648,701,37,7.5,루나힐스안성
11649,5070,72,7.5,써닝포인트
11650,5767,68,10.0,스카이밸리
11651,682,32,8.5,레이크사이드
11652,4193,53,10.0,비에이비스타퍼블릭
11653,4108,113,7.5,태광
11654,300,68,10.0,스카이밸리
11655,4108,51,9.5,블루헤런
11656,3492,58,8.0,서서울
11657,480,39,8.5,리베라
11658,2193,9,7.0,골드
11659,61,16,7.5,기흥
11660,61,2,7.0,88
11661,61,2,7.0,88
11662,61,93,6.5,은화삼
11663,5416,15,9.5,금강
11664,5416,10,9.0,골프존카운티안성H
11665,1025,80,10.0,안성베네스트
11666,5866,72,8.0,써닝포인트
11667,765,83,10.0,양지파인
11668,3155,130,7.5,한림용인
11669,3321,93,7.0,은화삼
11670,1529,93,5.5,은화삼
11671,4341,15,10.0,금강
11672,3557,107,8.5,캐슬파인
11673,937,68,10.0,스카이밸리
11674,4748,72,8.0,써닝포인트
11675,3763,112,9.0,타이거
11676,5198,122,9.5,포천아도니스
11677,3481,15,9.0,금강
11678,1563,64,10.0,솔모로
11679,5982,64,9.5,솔모로
11680,1828,119,9.0,포레스트힐
11681,2230,66,10.0,수원
11682,1016,80,8.0,안성베네스트
11683,4884,84,8.5,양평TPC
11684,4884,68,9.5,스카이밸리
11685,2144,37,6.0,루나힐스안성
11686,5411,79,9.5,안성
11687,2093,93,8.5,은화삼
11688,4691,26,10.0,뉴스프링빌
11689,4691,32,10.0,레이크사이드
11690,3398,91,10.0,용인
11691,3409,122,9.0,포천아도니스
11692,2038,15,7.5,금강
11693,1330,66,9.0,수원
11694,4652,58,9.5,서서울
11695,3991,56,9.5,사우스스프링스
11696,2899,119,9.0,포레스트힐
11697,5146,58,10.0,서서울
11698,2792,78,8.0,아일랜드
11699,6094,87,9.5,여주신라
11700,4163,24,10.0,뉴서울
11701,3119,51,9.5,블루헤런
11702,1674,53,6.5,비에이비스타퍼블릭
11703,5474,80,10.0,안성베네스트
11704,5465,35,4.5,레이크힐스안성(P9)
11705,1638,68,10.0,스카이밸리
11706,2478,113,9.5,태광
11707,1787,15,10.0,금강
11708,4099,112,7.5,타이거
11709,1774,107,10.0,캐슬파인
11710,849,26,10.0,뉴스프링빌
11711,4112,15,10.0,금강
11712,4945,2,7.0,88
11713,4485,68,6.5,스카이밸리
11714,5647,127,7.5,플라자용인
11715,4945,113,7.5,태광
11716,1865,131,10.0,한성
11717,3819,26,10.0,뉴스프링빌
11718,5014,2,10.0,88
11719,2467,68,9.0,스카이밸리
11720,1000,68,7.5,스카이밸리
11721,287,68,10.0,스카이밸리
11722,2915,27,8.0,뉴코리아
11723,4933,117,10.0,파주
11724,3239,86,10.0,여주
11725,4124,82,10.0,양주
11726,1040,9,4.0,골드
11727,4152,51,9.5,블루헤런
11728,4869,64,9.0,솔모로
11729,462,125,9.0,푸른솔포천
11730,2502,119,10.0,포레스트힐
11731,4967,2,10.0,88
11732,1588,15,8.0,금강
11733,2158,24,8.0,뉴서울
11734,4939,112,8.0,타이거
11735,4939,112,7.0,타이거
11736,4935,120,7.5,포레스트힐(P6)
11737,3829,83,8.0,양지파인
11738,2483,2,8.5,88
11739,819,10,10.0,골프존카운티안성H
11740,2417,80,8.5,안성베네스트
11741,4754,2,8.0,88
11742,4531,106,6.0,캐슬렉스
11743,4935,120,8.0,포레스트힐(P6)
11744,691,51,9.5,블루헤런
11745,817,129,10.0,한림광릉
11746,480,107,8.0,캐슬파인
11747,480,112,8.0,타이거
11748,5493,128,6.5,필로스
11749,5618,110,7.5,큐로
11750,1244,91,6.5,용인
11751,5770,68,10.0,스카이밸리
11752,4773,52,7.5,비에이비스타
11753,1867,112,7.0,타이거
11754,5081,70,9.5,신안(P9)
11755,58,106,10.0,캐슬렉스
11756,1865,2,10.0,88
11757,1865,77,10.0,아시아나
11758,5999,68,9.5,스카이밸리
11759,1071,80,10.0,안성베네스트
11760,5884,83,10.0,양지파인
11761,5040,27,8.0,뉴코리아
11762,2836,2,8.0,88
11763,2767,77,7.0,아시아나
11764,720,79,8.5,안성
11765,3580,124,7.0,포천힐스
11766,3978,107,10.0,캐슬파인
11767,1632,2,7.0,88
11768,4221,129,3.0,한림광릉
11769,426,106,10.0,캐슬렉스
11770,2062,113,10.0,태광
11771,790,68,10.0,스카이밸리
11772,3230,124,9.0,포천힐스
11773,2541,60,10.0,서원힐스
11774,816,16,8.0,기흥
11775,1057,3,9.0,H1 CLUB(구 덕평)
11776,4124,82,10.0,양주
11777,3066,58,6.0,서서울
11778,3066,112,6.0,타이거
11779,3255,128,9.0,필로스
11780,4848,2,10.0,88
11781,5455,79,7.0,안성
11782,915,91,7.0,용인
11783,3767,106,8.5,캐슬렉스
11784,4773,52,7.5,비에이비스타
11785,4773,85,8.5,에덴블루
11786,5473,129,5.5,한림광릉
11787,977,73,10.0,썬힐
11788,765,68,10.0,스카이밸리
11789,4342,16,7.5,기흥
11790,1680,129,4.5,한림광릉
11791,5558,15,10.0,금강
11792,1787,122,10.0,포천아도니스
11793,3920,129,10.0,한림광릉
11794,3222,15,9.5,금강
11795,1373,80,4.5,안성베네스트
11796,3222,93,6.5,은화삼
11797,2502,10,10.0,골프존카운티안성H
11798,3136,112,8.5,타이거
11799,5914,44,7.5,몽베르
11800,782,80,10.0,안성베네스트
11801,4693,2,5.5,88
11802,387,84,10.0,양평TPC
11803,2886,15,9.0,금강
11804,6,124,8.5,포천힐스
11805,816,15,8.5,금강
11806,3629,80,8.5,안성베네스트
11807,3463,129,8.5,한림광릉
11808,5237,58,6.0,서서울
11809,2667,15,10.0,금강
11810,4906,108,8.0,코리아
11811,4992,93,8.0,은화삼
11812,1050,53,3.0,비에이비스타퍼블릭
11813,4905,107,4.0,캐슬파인
11814,787,56,10.0,사우스스프링스
11815,3623,53,6.5,비에이비스타퍼블릭
11816,973,9,10.0,골드
11817,973,66,10.0,수원
11818,4398,84,8.5,양평TPC
11819,4677,124,4.0,포천힐스
11820,1128,122,9.5,포천아도니스
11821,5081,118,10.0,페럼
11822,1128,51,9.5,블루헤런
11823,1489,60,10.0,서원힐스
11824,5563,131,8.5,한성
11825,4019,84,8.0,양평TPC
11826,773,96,8.5,이포
11827,1931,68,9.0,스카이밸리
11828,5288,91,6.0,용인
11829,5533,15,10.0,금강
11830,1999,93,9.5,은화삼
11831,464,68,10.0,스카이밸리
11832,3394,80,9.0,안성베네스트
11833,4898,32,10.0,레이크사이드
11834,4898,24,10.0,뉴서울
11835,2244,84,10.0,양평TPC
11836,4121,2,5.0,88
11837,2429,19,6.0,남서울
11838,844,93,10.0,은화삼
11839,3237,79,9.5,안성
11840,3733,32,7.0,레이크사이드
11841,1961,107,9.0,캐슬파인
11842,302,13,10.0,그린힐
11843,2130,125,9.5,푸른솔포천
11844,4224,15,10.0,금강
11845,734,60,9.5,서원힐스
11846,734,60,10.0,서원힐스
11847,1971,73,8.0,썬힐
11848,1919,72,8.0,써닝포인트
11849,4262,9,6.0,골드
11850,2511,24,9.5,뉴서울
11851,3315,2,10.0,88
11852,3788,51,8.0,블루헤런
11853,3116,35,10.0,레이크힐스안성(P9)
11854,5013,131,8.0,한성
11855,5959,14,10.0,글렌로스(P9)
11856,1388,84,8.0,양평TPC
11857,3201,80,8.0,안성베네스트
11858,1739,99,10.0,자유
11859,3201,56,8.0,사우스스프링스
11860,5533,51,9.5,블루헤런
11861,3881,87,8.5,여주신라
11862,4977,72,6.5,써닝포인트
11863,4977,84,7.0,양평TPC
11864,5047,107,8.5,캐슬파인
11865,3470,51,10.0,블루헤런
11866,2366,66,10.0,수원
11867,4975,124,9.5,포천힐스
11868,4871,107,7.5,캐슬파인
11869,5857,10,9.0,골프존카운티안성H
11870,4256,2,8.0,88
11871,3331,113,8.5,태광
11872,1748,24,9.5,뉴서울
11873,2928,112,9.0,타이거
11874,4002,16,9.5,기흥
11875,2765,122,10.0,포천아도니스
11876,4127,107,8.5,캐슬파인
11877,4127,51,8.5,블루헤런
11878,754,66,10.0,수원
11879,2051,2,8.5,88
11880,4539,122,10.0,포천아도니스
11881,4542,47,7.0,베스트밸리(P9)
11882,2213,107,7.5,캐슬파인
11883,5411,51,8.5,블루헤런
11884,2376,68,7.5,스카이밸리
11885,2237,87,9.5,여주신라
11886,5885,21,10.0,남양주(P9)
11887,5885,119,10.0,포레스트힐
11888,5885,119,10.0,포레스트힐
11889,4282,77,9.0,아시아나
11890,5013,112,6.0,타이거
11891,1666,93,9.0,은화삼
11892,2478,66,8.5,수원
11893,782,15,10.0,금강
11894,4226,77,9.5,아시아나
11895,3275,106,8.5,캐슬렉스
11896,4124,106,9.0,캐슬렉스
11897,4124,129,9.0,한림광릉
11898,4471,32,10.0,레이크사이드
11899,4471,32,10.0,레이크사이드
11900,4262,80,10.0,안성베네스트
11901,200,80,8.0,안성베네스트
11902,6038,2,9.5,88
11903,3616,87,10.0,여주신라
11904,5355,87,10.0,여주신라
11905,3230,51,10.0,블루헤런
11906,4740,24,10.0,뉴서울
11907,5439,16,10.0,기흥
11908,5439,16,8.5,기흥
11909,3361,112,6.5,타이거
11910,2766,1,8.5,360도
11911,3628,112,8.0,타이거
11912,426,82,10.0,양주
11913,5533,19,10.0,남서울
11914,1200,16,9.0,기흥
11915,4464,112,10.0,타이거
11916,3120,58,10.0,서서울
11917,5199,51,7.5,블루헤런
11918,3977,35,2.0,레이크힐스안성(P9)
11919,3573,83,8.0,양지파인
11920,1012,53,5.0,비에이비스타퍼블릭
11921,1012,68,6.5,스카이밸리
11922,1434,53,9.0,비에이비스타퍼블릭
11923,5964,91,2.0,용인
11924,3683,112,8.5,타이거
11925,3875,119,9.0,포레스트힐
11926,5013,2,7.5,88
11927,723,15,10.0,금강
11928,723,93,9.0,은화삼
11929,3230,51,9.5,블루헤런
11930,5502,132,10.0,한양
11931,2412,73,9.5,썬힐
11932,35,126,8.5,프리스틴밸리
11933,1105,117,7.5,파주
11934,3228,12,7.0,골프클럽Q(구 안성Q)
11935,3669,125,8.5,푸른솔포천
11936,4341,99,10.0,자유
11937,2205,122,10.0,포천아도니스
11938,2700,6,10.0,강남300
11939,729,85,8.5,에덴블루
11940,2222,112,7.0,타이거
11941,2222,27,7.5,뉴코리아
11942,794,10,8.0,골프존카운티안성H
11943,3821,10,10.0,골프존카운티안성H
11944,3540,118,9.5,페럼
11945,6018,80,8.5,안성베네스트
11946,194,53,10.0,비에이비스타퍼블릭
11947,3375,136,7.5,화성(P9)
11948,3375,35,7.0,레이크힐스안성(P9)
11949,3375,70,6.5,신안(P9)
11950,4655,24,9.0,뉴서울
11951,5453,40,7.0,리앤리
11952,4463,125,9.5,푸른솔포천
11953,4463,58,7.0,서서울
11954,4463,68,6.0,스카이밸리
11955,2792,60,9.5,서원힐스
11956,623,58,9.0,서서울
11957,4414,2,10.0,88
11958,4207,113,8.0,태광
11959,4207,68,7.5,스카이밸리
11960,5725,10,10.0,골프존카운티안성H
11961,2986,68,10.0,스카이밸리
11962,1242,12,10.0,골프클럽Q(구 안성Q)
11963,3813,96,8.5,이포
11964,2494,68,10.0,스카이밸리
11965,1178,73,10.0,썬힐
11966,888,135,8.0,해솔리아
11967,577,68,9.0,스카이밸리
11968,2093,19,9.0,남서울
11969,2681,15,8.5,금강
11970,3804,24,8.0,뉴서울
11971,2024,86,4.0,여주
11972,5968,72,10.0,써닝포인트
11973,4779,80,10.0,안성베네스트
11974,3821,51,4.0,블루헤런
11975,5668,34,7.0,레이크우드
11976,1243,9,9.0,골드
11977,250,126,10.0,프리스틴밸리
11978,2280,16,8.5,기흥
11979,5968,51,9.5,블루헤런
11980,3281,15,10.0,금강
11981,1375,2,8.0,88
11982,4941,15,10.0,금강
11983,519,44,8.0,몽베르
11984,1694,58,9.5,서서울
11985,3764,117,7.5,파주
11986,2467,122,7.0,포천아도니스
11987,2586,58,8.0,서서울
11988,729,68,10.0,스카이밸리
11989,914,135,7.5,해솔리아
11990,457,64,8.5,솔모로
11991,4557,87,8.5,여주신라
11992,3063,91,4.0,용인
11993,2237,15,10.0,금강
11994,1431,65,6.5,솔트베이
11995,2365,106,8.0,캐슬렉스
11996,4072,73,8.5,썬힐
11997,623,126,8.5,프리스틴밸리
11998,5662,124,9.0,포천힐스
11999,3929,3,10.0,H1 CLUB(구 덕평)
12000,5920,66,4.0,수원
12001,5162,84,7.5,양평TPC
12002,408,80,9.0,안성베네스트
12003,2760,77,10.0,아시아나
12004,2861,26,10.0,뉴스프링빌
12005,1865,56,10.0,사우스스프링스
12006,2592,19,7.0,남서울
12007,5317,19,10.0,남서울
12008,1787,16,10.0,기흥
12009,5955,68,7.0,스카이밸리
12010,1798,15,7.5,금강
12011,2297,72,6.5,써닝포인트
12012,3470,122,10.0,포천아도니스
12013,3470,122,10.0,포천아도니스
12014,1945,16,6.5,기흥
12015,501,87,9.5,여주신라
12016,1751,131,9.5,한성
12017,4549,69,7.0,신안
12018,3083,84,6.0,양평TPC
12019,1867,106,2.0,캐슬렉스
12020,1867,122,8.0,포천아도니스
12021,5013,73,8.0,썬힐
12022,3857,85,10.0,에덴블루
12023,4002,93,8.5,은화삼
12024,4978,129,8.0,한림광릉
12025,4978,34,9.0,레이크우드
12026,4779,53,10.0,비에이비스타퍼블릭
12027,6031,131,7.0,한성
12028,1638,68,10.0,스카이밸리
12029,3877,102,10.0,중부
12030,729,14,10.0,글렌로스(P9)
12031,2960,56,10.0,사우스스프링스
12032,866,87,9.5,여주신라
12033,2217,85,9.5,에덴블루
12034,3481,16,9.5,기흥
12035,1875,53,6.5,비에이비스타퍼블릭
12036,4302,87,10.0,여주신라
12037,5664,64,10.0,솔모로
12038,146,80,10.0,안성베네스트
12039,67,32,9.5,레이크사이드
12040,840,51,9.5,블루헤런
12041,2754,107,7.0,캐슬파인
12042,2554,56,10.0,사우스스프링스
12043,5542,16,9.0,기흥
12044,2560,127,9.0,플라자용인
12045,2575,130,3.5,한림용인
12046,3412,72,6.5,써닝포인트
12047,1823,124,10.0,포천힐스
12048,4926,78,10.0,아일랜드
12049,5140,131,7.0,한성
12050,3633,93,10.0,은화삼
12051,4251,19,9.5,남서울
12052,759,72,7.0,써닝포인트
12053,759,66,10.0,수원
12054,3069,68,8.5,스카이밸리
12055,3821,26,10.0,뉴스프링빌
12056,1944,64,9.0,솔모로
12057,422,96,10.0,이포
12058,5959,125,10.0,푸른솔포천
12059,3024,9,5.0,골드
12060,3238,68,10.0,스카이밸리
12061,2045,113,9.5,태광
12062,5664,64,10.0,솔모로
12063,1244,91,5.5,용인
12064,3616,10,9.5,골프존카운티안성H
12065,1467,51,10.0,블루헤런
12066,4898,19,10.0,남서울
12067,4898,24,10.0,뉴서울
12068,1865,15,10.0,금강
12069,4968,51,8.0,블루헤런
12070,4968,9,6.5,골드
12071,4390,15,10.0,금강
12072,5965,113,9.5,태광
12073,2396,15,10.0,금강
12074,3192,106,8.0,캐슬렉스
12075,3436,112,8.0,타이거
12076,1684,129,8.5,한림광릉
12077,1684,58,7.0,서서울
12078,6002,109,7.5,코리아(P9)
12079,68,14,9.5,글렌로스(P9)
12080,2483,2,10.0,88
12081,1034,26,9.5,뉴스프링빌
12082,1034,14,9.5,글렌로스(P9)
12083,3857,2,10.0,88
12084,426,82,10.0,양주
12085,3285,53,9.0,비에이비스타퍼블릭
12086,5013,68,6.5,스카이밸리
12087,7,21,10.0,남양주(P9)
12088,1634,32,8.5,레이크사이드
12089,2772,2,10.0,88
12090,993,100,9.5,자유로
12091,3133,119,10.0,포레스트힐
12092,5884,3,10.0,H1 CLUB(구 덕평)
12093,3465,24,8.5,뉴서울
12094,3465,15,10.0,금강
12095,3465,15,10.0,금강
12096,4884,68,7.5,스카이밸리
12097,3078,127,8.0,플라자용인
12098,1046,80,9.0,안성베네스트
12099,2318,14,9.0,글렌로스(P9)
12100,2280,10,8.5,골프존카운티안성H
12101,3331,83,9.0,양지파인
12102,1632,72,6.0,써닝포인트
12103,3764,113,9.5,태광
12104,3764,126,9.0,프리스틴밸리
12105,3869,125,10.0,푸른솔포천
12106,274,51,10.0,블루헤런
12107,815,106,10.0,캐슬렉스
12108,3255,80,8.5,안성베네스트
12109,632,51,8.5,블루헤런
12110,3452,91,10.0,용인
12111,4166,16,8.0,기흥
12112,3016,119,10.0,포레스트힐
12113,599,26,10.0,뉴스프링빌
12114,3321,106,6.5,캐슬렉스
12115,2888,107,9.5,캐슬파인
12116,480,112,9.0,타이거
12117,3394,80,9.0,안성베네스트
12118,2717,129,6.0,한림광릉
12119,2746,125,8.5,푸른솔포천
12120,266,106,8.0,캐슬렉스
